# Heilbronn convex n=29, group c1, refined to 30 decimals
0.180878503522202665022282227953	0.192020547203035795495602413202
0.692722354003555769709764626453	0.116890605253721238113956973214
0.927388006935940147703215520353	0.580776929955425776754086175286
0.550345719707518665319194025194	0.948367187500000029207572320673
0.089512983942844021843735700527	0.700928988302429417694672005267
0.738587922275264310031316854707	0.465677830757623846158043652165
0.604730304483467324952266652191	0.732579824471256376093658046795
0.306861154407733638290912295861	0.687287514752613209406063093461
0.259807350340870064224006473841	0.395804495519821995295451804786
0.522532881973216623848148546201	0.257254356950380336852195974091
0.267881535200465786099923041651	0.259059464717699536114588002362
0.655515050534264433484815851409	0.220574114439025583901297725567
0.812744950256604946515523428467	0.577889640361313732809640176054
0.518314666401711754054584793693	0.839089212546780918646950169243
0.181204513359285441371426569253	0.638638382912415843379106659199
0.811130954865629895314147479339	0.812584723136823029059189430803
0.296649645198739928122353758580	0.906629712967339962208098607742
0.048367187500000053605512087438	0.456238116732429255239283685376
0.402420802921757619460147614115	0.077014398219425240960944737167
0.879279199156529419249497321571	0.292498639169362975913991287289
0.158586589414533478998139684168	0.839073843209971485001085908179
0.555144546261482526209069743084	0.048367187500000130828981548955
0.948367187499999534925401891681	0.427727328811190986122679931211
0.700733583328623163242675825666	0.921490057852400664895673303368
0.739670002780065075094642365964	0.723595573977612558174793258169
0.357570455014934858530523263351	0.814653165539426448652428433998
0.154735791405642285643695119572	0.484663543867096234688137696927
0.407637946527292885820349089808	0.187147195836566481593984930477
0.772103843010954052056071842768	0.333052736346328257556458139305
